"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","Bill_pca1","Bill_pca2","sumpay","default.payment.next.month"
"11923",70000,1,2,1,35,3000,2000,3000,1600,1500,1600,-0.411215034003113,-0.185399755835076,0,0
"11924",220000,1,1,2,32,9252,11000,8769,6678,6053,6235,5.94438140689952,-0.0309023286064927,0,0
"11925",150000,2,1,2,29,1000,0,3180,0,13649,1000,-1.27488347165441,0.160204000888628,-12,0
"11926",140000,1,3,0,47,2536,5017,10012,10013,3010,6015,0.469961859116747,0.235482794345097,0,0
"11927",160000,2,2,1,34,0,7661,4607,4602,4671,4780,3.73866169921733,0.107932235504633,4,0
"11928",80000,2,1,2,27,825,0,0,0,150000,10000,-1.4198390290912,-0.422003430244651,-8,0
"11929",50000,1,3,1,39,0,0,0,0,0,0,-1.40887368899495,0.298714961391226,-8,0
"11930",20000,1,2,1,32,1511,4500,700,0,1000,1500,-1.13939784550042,-0.155270478609615,4,0
"11931",10000,2,5,2,21,1192,1000,162,0,0,0,-1.46414855176432,0.0558402504205123,-2,0
"11932",320000,2,2,2,34,2944,11768,52592,0,42332,27435,-0.627877909820853,-0.746784314521992,-5,0
"11933",290000,2,1,1,40,550,550,550,550,550,0,-1.63768583898808,-0.045756422866459,-6,0
"11934",50000,2,1,1,43,2449,1778,2382,0,1251,1051,-0.284535115774353,0.156664474838096,2,0
"11935",140000,2,2,1,51,650,0,0,3186,0,0,-1.60560455971458,-0.0246955852004194,-12,0
"11936",140000,2,1,1,36,5406,5700,3600,13500,3466,3333,2.68244284118219,0.355546428200179,0,0
"11937",50000,2,2,1,49,25368,1237,457,1354,20794,540,-1.04129989909303,-0.072713643317566,-4,0
"11938",360000,1,1,2,34,0,2000,0,0,0,399,-1.63934006713312,-0.0434664485131406,-1,1
"11939",140000,1,3,1,43,5500,5000,3500,3510,3500,3500,2.74946599261403,0.353961992021869,-1,1
"11940",280000,2,2,1,48,36527,14927,18410,13369,8854,17863,-1.02189467342081,0.0630262339016193,-12,0
"11941",410000,1,1,2,37,8000,3000,4400,5000,5033,345,1.00821013320101,-0.455857056701659,0,0
"11942",30000,2,1,2,26,125,125,4671,25000,3000,2256,-1.34125294437972,-0.370617091047275,-4,0
"11943",50000,2,3,1,50,0,0,0,0,0,0,-1.60918810868355,0.0170671000265043,-1,0
"11944",60000,2,2,2,26,2464,1932,1944,2057,2351,1963,0.473861957975432,-0.178509993966003,0,0
"11945",170000,2,2,2,29,2105,2447,1200,3000,2000,1500,-0.0628287073405869,-0.0369590459104662,0,0
"11946",230000,1,2,2,28,651,651,0,651,1496,1953,-1.63241584442583,-0.0508850086242736,-6,0
"11947",30000,2,2,1,25,2000,4273,0,2640,0,1500,-0.510206118053334,-0.156806366388663,6,1
"11948",360000,2,1,1,42,4164,2469,0,5724,7334,5221,-1.49730568222427,-0.0709895742725966,-6,0
"11949",360000,1,1,1,30,4000,5000,498,3150,1074,2416,-0.531698722463692,1.17664066285747,-3,0
"11950",150000,1,1,2,38,17000,17000,0,0,0,0,4.30780271559963,5.79341365969848,-8,0
"11951",110000,2,3,1,36,1002,450,3100,0,0,0,-1.60427269948373,-0.0160079027288609,-5,0
"11952",280000,1,1,2,32,5000,5000,5000,0,500,4800,-0.866684719467009,0.367559076281661,-1,0
"11953",2e+05,1,1,1,37,10720,3014,1027,2022,10017,2030,-1.35490032780497,-0.0823399235298659,-2,1
"11954",50000,1,3,2,33,0,0,1000,0,0,0,-1.65193962404303,-0.0478128511492264,-7,0
"11955",150000,1,2,2,28,3003,2503,1880,1875,2666,1396,0.776215472190877,0.130048697741735,0,1
"11956",360000,1,1,2,36,15000,493,0,2030,2112,750,2.22451430316386,4.67372670932279,-4,0
"11957",130000,1,3,1,49,5044,5067,5013,5002,4002,5009,2.15537113342703,0.186091097529007,0,0
"11958",230000,2,3,1,48,14883,20757,0,0,469,716,-1.36192959885531,0.123717897640284,-5,0
"11959",480000,2,2,2,48,1000,3652,7626,1740,302823,19608,0.522611160779103,-2.6255341426154,-6,0
"11960",30000,2,3,1,35,1700,1700,1500,1500,1500,1500,-0.56795711190794,-0.0889848246194251,2,1
"11961",150000,2,2,2,42,5000,6000,3000,2000,10000,5000,0.824049800799369,0.358334037480616,0,0
"11962",5e+05,1,1,1,42,94135,36575,18323,13445,9016,7077,-0.483511608787173,0.683164022237553,-6,0
"11963",220000,2,2,1,43,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,1
"11964",360000,2,1,2,56,241,0,0,0,2628,163,-1.63677338225087,-0.0616384856651533,-12,1
"11965",160000,2,2,1,42,8450,5289,4022,4195,3986,3958,3.7268931505569,0.465171423069663,0,1
"11966",270000,2,2,2,42,10025,0,0,0,0,0,-1.53084739372641,0.115294119103647,-9,0
"11967",610000,1,1,2,35,10000,11000,10000,11000,10000,10000,8.63465083614575,-0.714591654392247,0,0
"11968",20000,1,3,2,29,8019,6779,7547,4589,12000,7556,-1.38572643108279,-0.101004160999038,-6,0
"11969",70000,2,2,1,28,0,0,400,1000,0,700,-1.31495387897105,-0.0716994323945997,8,1
"11970",260000,2,1,1,35,10000,5000,10000,5000,5000,10000,0.918171912866701,-0.581036167578348,0,0
"11971",30000,1,2,1,47,5900,3000,299,3000,608,274,-1.36092850388145,-0.179928875521528,-2,1
"11972",20000,1,2,2,34,0,1500,805,7000,542,242,-0.931184348467964,-0.052139584473449,3,1
"11973",160000,2,3,2,25,201,13040,0,5171,3716,107,-1.52022867969805,-0.0967425909396244,-6,0
"11974",20000,2,2,2,23,1327,1250,800,1000,1000,1000,-1.01379821594599,-0.0778130630308242,0,0
"11975",330000,1,1,1,61,19364,906,2342,1702,882,1940,-1.42190137504291,0.170313024954635,-12,0
"11976",70000,1,2,2,25,10000,10000,0,10000,0,33000,-0.629439762149584,0.418792660729734,6,0
"11977",3e+05,1,1,2,27,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-12,0
"11978",280000,2,2,2,30,9100,5509,7604,0,9200,6400,6.74243906042634,0.351233675032551,10,0
"11979",180000,2,2,1,33,3000,2000,2011,4000,3000,3000,0.310069939519452,-0.299409549832497,0,0
"11980",50000,2,1,2,50,2098,1303,698,719,716,833,-0.54452723906664,0.323778214852606,0,0
"11981",230000,2,3,2,30,5492,2600,7797,0,5180,4606,0.0973663409444632,1.62450655256941,-5,1
"11982",2e+05,2,2,1,51,56243,8860,4410,1186,28679,0,-0.98661553129168,0.144911669721168,-6,1
"11983",250000,1,2,2,30,2000,2305,4720,0,4305,0,-1.45635124558859,-0.0227200235122362,0,0
"11984",1e+05,1,1,2,31,1867,1867,5026,2800,2800,2800,1.28174003750318,0.621778245466769,5,0
"11985",470000,2,1,2,30,499,350,2277,41523,2175,6351,-1.32586041081547,-0.346358486904172,-8,1
"11986",80000,2,1,2,26,331,9970,4250,4574,0,0,-1.51351966423192,-0.0380969051824047,-6,0
"11987",250000,1,2,1,39,3000,2000,1500,2000,2000,3000,-0.772346696043362,-0.135048227982247,0,0
"11988",20000,1,3,1,36,0,0,0,0,0,0,-1.6186193236625,-0.0471535989081705,16,1
"11989",360000,2,1,2,32,0,0,499,1113,392,455,-1.64489797929372,-0.0571850669020111,-6,0
"11990",80000,2,2,1,26,1510,2085,248,26,52,0,-1.00865752922334,0.437251304962303,0,0
"11991",1e+05,2,2,1,27,2,9586,1014,500,3010,1,-1.52577382831702,-0.069133967635511,1,0
"11992",50000,1,1,1,40,0,0,0,0,0,200,-1.65865900584623,-0.0442195292205755,-9,0
"11993",620000,1,1,1,39,5200,5400,3173,3200,3500,3164,3.20412930931299,1.70625856218094,0,0
"11994",1e+05,2,3,1,28,1825,3100,1300,1500,1771,0,-0.432797792086115,-0.185415492358179,8,0
"11995",30000,1,1,2,22,5000,5000,0,0,1115,2500,-0.704163167162354,-0.198243479937949,5,0
"11996",180000,1,1,2,28,1839,2544,1134,1313,1332,2444,-1.59170629083731,-0.0312909976905631,-6,1
"11997",330000,2,1,1,36,36,0,24863,2912,14231,6976,-1.35789424684472,-0.251381194221627,-3,0
"11998",90000,1,2,2,34,0,2000,20172,73512,3000,4000,-0.0737440527158457,-0.746490244263444,1,0
"11999",280000,1,1,1,41,3927,1913,841,360,350,2095,-1.60939684182509,-0.0176969540611245,-6,0
"12000",20000,1,2,2,30,0,1200,406,0,0,0,-1.12842798060832,0.29491486688746,1,1
"12001",120000,1,1,2,37,0,316,16885,54629,77046,4499,-0.732345311434428,-1.01436941557247,-3,0
"12002",240000,2,1,2,27,7058,6800,4050,6084,8028,4267,4.36806618871368,0.0998174746576457,0,0
"12003",80000,2,3,1,53,1710,0,0,0,496,2560,-1.64517919306711,-0.0373215793774119,-6,1
"12004",30000,1,2,1,35,0,0,35821,0,0,1000,-1.13208851424997,-0.6905488090023,1,0
"12005",70000,2,1,1,28,5000,4000,12,0,0,0,-1.17740116843241,0.335870332641344,-2,0
"12006",20000,1,2,1,46,0,1200,9,1000,0,0,-1.19573220549638,0.209036539810242,1,1
"12007",180000,2,1,1,38,8000,7900,6900,6200,6700,6700,5.10118103083978,-0.41457246146126,2,1
"12008",140000,1,2,2,62,4839,5000,5000,7500,7000,5029,3.13201608101316,-0.0266851948081305,0,0
"12009",20000,2,1,2,24,1700,1500,822,1000,1000,500,-1.01638726045779,-0.0422657341985791,0,0
"12010",230000,2,1,1,31,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-12,1
"12011",90000,2,2,2,39,2700,6500,3200,0,6500,0,1.64214756367352,-0.38824467347228,12,0
"12012",170000,2,2,1,33,641,0,638,0,362,1079,-1.64663821208741,-0.0434001934520174,-6,0
"12013",80000,1,2,2,30,2500,2000,2000,2000,1826,2000,0.44940023723096,0.163147173008677,0,0
"12014",80000,1,2,1,36,31091,20000,5000,10000,10000,0,-0.719359414632408,-0.151618026670094,-2,0
"12015",80000,1,1,2,37,3000,3310,2200,2400,2500,2400,1.0787960088899,-0.325525278497856,0,0
"12016",1e+05,2,2,1,36,0,7400,0,3000,3100,3400,1.46955643971629,-0.346516068366692,7,1
"12017",120000,2,2,2,26,1500,0,0,0,4800,0,-1.56244057068694,-0.00797012506808799,-5,0
"12018",50000,2,2,1,47,1540,3750,700,900,0,600,-1.11231663251328,-0.147916317575239,8,1
"12019",260000,1,2,1,64,0,0,0,0,0,0,-1.56332642921831,-0.0512054094291351,12,1
"12020",180000,1,1,1,35,7187,5000,4749,5141,4916,4000,3.93773372907992,0.0789901917790034,0,0
"12021",30000,2,2,1,23,1900,1500,1200,1300,1500,1180,-0.547974308412224,-0.162594397699292,0,0
"12022",80000,1,3,1,52,0,1200,0,1411,0,390,-1.43217815597161,0.11295360435841,11,1
"12023",50000,1,2,1,36,2800,0,500,360,500,125,-1.17914219852541,0.022893831259183,2,0
"12024",50000,1,3,1,41,1227,1073,230,241,138,1191,-1.30192667809452,0.0538564523536954,0,0
"12025",90000,2,2,2,28,2500,2500,3700,0,2200,1800,0.159615679165229,-0.148202022735932,4,1
"12026",180000,2,3,1,35,3514,3569,3204,1000,1310,4459,1.02627898708313,1.11420092565287,0,0
"12027",20000,2,2,3,52,1331,1270,633,655,759,547,-0.94464568330739,-0.0787039560013736,0,1
"12028",460000,2,2,1,39,13101,10000,0,10000,80132,4882,-0.503710630782228,-0.704211166488846,-2,0
"12029",80000,1,1,2,31,2515,16,2003,2013,5007,113,0.411921759993275,0.00919074357217503,5,0
"12030",50000,1,2,2,35,1700,0,1650,3505,1400,1700,-0.0501495694149665,-0.21395593892505,7,1
"12031",50000,1,2,2,37,2020,2010,2000,2000,2000,2000,-0.293642012636393,0.170501950672726,0,1
"12032",240000,1,1,1,39,0,0,0,0,0,0,-1.65934540039795,-0.0441692308830739,-9,0
"12033",360000,1,2,1,43,1000,5500,4182,1800,1570,1180,-1.5343077487338,-0.0194036514165839,-6,0
"12034",150000,2,4,2,23,1403,1403,3000,2000,1155,2000,-0.647481422312846,-0.164197344821411,0,0
"12035",20000,1,2,2,24,1500,1000,0,0,0,0,-1.32412431186837,0.261976911606946,-4,0
"12036",30000,1,3,2,44,0,0,0,0,0,0,-1.55775900674324,-0.0516133848333147,30,0
"12037",2e+05,2,1,2,44,0,0,7800,30223,10715,1354,-1.32313913730904,-0.376229535365465,-12,0
"12038",80000,2,6,2,51,1203,1020,1467,7505,135,61,-1.42563196489533,0.00532852104711773,-1,0
"12039",260000,2,2,2,28,6000,5000,5000,4000,3600,5005,3.14772916002351,0.28672757429514,0,0
"12040",20000,1,2,2,49,1151,1161,354,367,600,600,-1.29541873790233,-0.102942955204623,2,1
"12041",240000,2,1,2,39,4905,5800,4900,4900,5000,4515,3.31843506139676,-0.588050560396997,0,0
"12042",120000,2,1,2,44,1800,1200,0,1300,2500,0,-0.555908053309689,-0.153051353903874,7,0
"12043",20000,2,2,2,22,1466,2000,1000,600,0,0,-1.15509709657716,0.168545852409636,0,0
"12044",20000,2,3,1,52,2600,0,0,0,0,0,-1.31342204133249,0.0096045963271088,2,0
"12045",430000,2,1,1,37,416,23547,5064,13258,2249,3686,-1.36128459453234,-0.108732968189014,-6,0
"12046",80000,2,2,1,46,3400,3000,3000,3000,3000,3000,0.204943909069311,0.42469482935189,0,0
"12047",50000,1,2,2,25,2141,1763,1161,1077,1167,1004,-0.327354613775891,0.150495430289902,0,0
"12048",140000,1,3,2,35,6800,8,1718,4000,2001,1879,0.265131557867261,-0.191257327620464,2,0
"12049",50000,1,2,1,31,0,2100,1800,1900,2100,1800,0.278466742937891,-0.18742503392528,3,0
"12050",50000,1,1,2,25,1773,3528,2002,2005,1398,908,-0.0346589313052205,-0.0533781581689081,0,0
"12051",80000,2,3,0,37,3087,5215,3882,4785,1968,0,-1.50280973272359,-0.0147027111161429,-12,0
"12052",50000,2,2,1,26,1500,1000,2500,0,2100,0,-0.921600058538673,-0.157886090211717,11,0
"12053",80000,2,2,1,37,1700,1996,1700,1745,1800,2500,-0.046573348090825,-0.221170801349919,0,0
"12054",50000,1,3,1,55,2200,1632,1113,1336,3142,2126,-0.107387825851278,-0.0485717878916312,2,1
"12055",80000,2,2,1,60,761,597,0,1430,1309,1844,-1.63176981163026,-0.0591025743425628,-4,1
"12056",360000,2,1,1,52,6302,4719,1577,1577,21220,10744,-1.38334438642118,-0.132296236392628,-6,0
"12057",60000,2,2,2,41,2741,3000,2300,2600,2200,2665,0.625457063387953,-0.210348079969419,0,0
"12058",290000,2,1,2,31,0,83289,0,0,0,7951,0.00329548549280777,-0.754348936795239,-3,0
"12059",50000,1,1,2,56,2110,2000,2376,709,998,535,-0.210586380694547,0.268053053568475,0,0
"12060",360000,2,5,2,28,1587,1028,0,730,500,0,0.0645674127616344,2.14762263263024,-2,0
"12061",440000,2,2,1,40,2035,982,874,874,841,7453,-1.60464850776847,-0.020134859067062,-6,0
"12062",5e+05,1,1,1,36,1043,19230,100062,94503,10000,40000,1.94060771890008,-3.44419242091767,-3,0
"12063",240000,1,2,2,27,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,0
"12064",1e+05,1,2,2,31,6363,4386,5362,4344,20000,4382,-0.596669520942905,-0.296560755302969,0,0
"12065",2e+05,2,1,1,47,0,630,0,200,10000,2800,-1.65974018982076,0.0316999168655944,-1,0
"12066",260000,1,1,1,43,5182,9,2998,5034,3050,2965,-1.52997088875587,-0.0794080362039276,0,0
"12067",70000,2,3,1,53,2600,0,4400,2300,2300,2100,0.492723186568068,-0.267498996311208,12,1
"12068",20000,1,3,1,53,2000,1000,1000,1000,1000,800,-0.913699024463942,-0.125158691735917,2,1
"12069",180000,1,1,2,38,5000,4200,3000,5000,2000,0,2.10155375502914,0.839245750851184,3,1
"12070",80000,2,2,1,44,1473,1617,856,672,828,910,-0.693020863214725,0.164174908180092,0,0
"12071",140000,2,1,1,41,15126,9064,4009,5014,5011,7006,2.16562559685734,0.578835663814646,0,1
"12072",50000,2,2,1,26,1411,1650,0,1979,0,1320,-1.23749368589433,0.301675085373874,1,0
"12073",120000,1,1,1,36,3985,3000,5000,0,2000,1600,1.16499924832514,0.571818883623169,4,1
"12074",320000,2,1,1,42,9000,6000,3000,3000,3000,3000,2.60198240332036,1.75604081839246,0,0
"12075",70000,1,2,1,39,1500,1500,500,500,500,1000,-1.3385357573218,-0.110304916104841,0,0
"12076",120000,2,2,1,42,499,499,499,499,1148,0,-1.63518142054867,-0.0511327985949835,-6,0
"12077",150000,2,2,2,25,5000,3500,3000,3000,3100,3100,1.98333178092209,-0.072417005875937,0,0
"12078",230000,2,2,1,32,1046,1000,1000,0,0,44752,-1.59785663768848,-0.0282521164389423,-3,0
"12079",30000,2,3,0,46,0,3000,0,3000,2000,0,-0.808740377364077,-0.177736756165925,11,0
"12080",290000,2,2,1,34,6000,120000,5000,5000,5000,3500,1.76049550327369,-1.41496219087593,0,0
"12081",50000,2,2,1,36,0,0,0,0,0,0,-1.63186146949807,-0.00742873786001482,-10,0
"12082",360000,1,1,2,34,1079,14598,1017,5022,5049,3304,-1.21738415993043,0.0145823996532932,-1,0
"12083",160000,2,3,1,56,4562,0,2547,0,0,0,-1.60336800459051,-0.00589566931335334,-4,0
"12084",30000,2,2,2,42,1000,12,0,12037,1100,0,-1.42765725393932,-0.201733617264564,5,1
"12085",60000,1,1,2,27,1378,1406,3000,3000,0,923,-0.697796824772875,-0.216640638690757,2,1
"12086",420000,1,2,1,34,10000,9600,6700,7000,7042,7112,6.37853298783754,-0.268380933145058,0,1
"12087",50000,1,1,1,42,1850,1507,1100,1200,1116,2900,-0.25013211830644,0.18613295376114,0,0
"12088",360000,2,2,2,34,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,0
"12089",250000,1,3,1,46,21343,1238,1235,79788,2148,18253,0.256504486504084,-0.392979595356483,-1,0
"12090",160000,1,1,2,32,9000,3500,3700,5400,1900,0,1.88121648583099,-0.470013458703939,9,0
"12091",50000,1,2,2,30,0,2500,2271,50000,10100,3000,0.38611411208106,-0.288593987130603,3,0
"12092",160000,1,1,2,29,19000,3000,9000,0,9596,10284,-1.37133025775527,-0.0671562963072148,-2,0
"12093",220000,1,1,2,31,5000,3040,3520,5371,20,0,-1.4488915723596,-0.0338377701121465,-1,0
"12094",70000,2,3,1,43,1500,1500,1000,0,1400,2000,-0.61069823300421,-0.142169212661113,12,0
"12095",50000,1,3,1,43,1000,0,16475,611,679,344,-1.20055069973292,-0.227575906146529,-1,0
"12096",120000,1,1,2,29,5000,4000,3500,3000,2000,5036,-0.338775770187675,-0.327882074145432,0,0
"12097",50000,1,3,3,55,2400,2200,824,700,900,852,-0.412403529531847,0.367290068152598,2,0
"12098",210000,2,2,1,32,6500,6500,4400,5000,7000,6000,3.31963826004823,-0.334348289730079,0,0
"12099",120000,2,1,2,28,0,15611,3000,0,2000,0,-1.39085414310618,-0.15968566466707,3,0
"12100",260000,2,2,1,40,4870,6307,5007,5015,4773,4770,3.48313981602302,-0.360916357897609,0,0
"12101",120000,1,2,1,41,2000,0,3400,3200,2000,2000,-0.0487996763716314,-0.242654342433015,11,0
"12102",250000,1,1,2,30,0,0,700,150,200,0,-1.65154381684889,-0.0494920631326563,-6,0
"12103",30000,1,2,2,33,29000,1200,637,2000,0,0,-0.828140756142224,0.243395341590951,0,0
"12104",50000,1,2,1,28,20637,9588,4821,14472,10002,3254,-1.26321583326766,-0.0712347603312488,-12,0
"12105",70000,2,3,2,23,2800,0,650,650,570,450,-1.09060303069666,-0.0246395295703483,2,0
"12106",2e+05,2,1,2,59,10000,30000,7,7000,73000,700,2.81821940934958,1.45260747648077,0,0
"12107",1e+05,2,2,1,29,1900,2400,1800,1800,2800,2100,0.247650415675052,-0.211498533588768,0,0
"12108",2e+05,1,2,1,36,4670,4670,4670,4670,4670,4670,-1.48057775270527,-0.0572691534501645,-6,1
"12109",280000,2,1,2,29,3454,4170,2703,659,3297,423,-1.55110535257619,-0.0320212170288489,-6,0
"12110",420000,1,1,1,54,6576,6420,18892,22285,13270,10683,-1.14107342201541,-0.229061362627167,-6,0
"12111",4e+05,2,1,2,32,12119,9177,90,14709,686,18444,-0.896972069253544,0.321399847054822,-2,0
"12112",180000,2,2,2,27,5029,12000,12659,10000,9000,9000,-0.854468726338268,0.058393635464059,0,0
"12113",340000,2,1,2,29,6550,6500,5830,6053,5200,5076,5.13398970288944,-0.42956895008607,0,0
"12114",5e+05,1,1,2,38,34241,7993,695,1130,41026,25880,-1.09685231299735,-0.139957575738433,-6,0
"12115",420000,2,2,2,37,31326,1150,205,15442,22292,1003,-0.989527908255598,-0.124437344526732,-1,0
"12116",180000,2,1,2,32,228,1541,0,0,0,0,-1.5863050368549,0.045121228151847,-12,0
"12117",120000,1,3,1,46,120656,3520,2931,3180,3432,1116,1.95065106555495,-0.0761503470474498,-1,0
"12118",50000,2,2,1,49,3500,0,680,693,851,700,-0.445639724879913,0.371087330815675,2,0
"12119",150000,2,2,2,26,2070,3995,3113,2540,3348,2029,-0.313738056596187,-0.169423242950824,0,0
"12120",20000,2,1,2,22,1100,0,289,594,0,50,-1.23685833062828,-0.0618295397943841,7,0
"12121",150000,1,3,1,27,10000,8000,2000,9000,8000,110000,5.65432642138121,-0.739756228829866,8,0
"12122",40000,1,2,2,27,0,0,0,0,871,116,-0.145067389803413,-0.102855307580404,20,1
"12123",180000,2,1,1,30,10000,6007,4304,4241,4200,4250,2.99494664412133,-0.359775534412121,0,0
"12124",120000,2,2,2,43,0,3507,2000,2500,2000,1500,1.35717700136573,1.18482406577505,4,1
"12125",420000,1,1,2,42,5397,5678,3577,3023,3026,3012,2.81564419362882,0.618098451772247,0,0
"12126",20000,2,1,2,29,0,1118,412,694,0,300,-1.3878513954391,-0.0864050690442929,5,0
"12127",120000,2,2,2,24,1500,1500,2401,1155,1460,1086,-0.467388224747899,-0.175034685990974,0,0
"12128",230000,2,2,1,27,1800,1500,1500,1000,2000,2000,-0.647927120183475,-0.129380659916518,0,0
"12129",50000,1,2,3,46,2056,1300,669,671,1000,684,-0.393505333456672,0.409747204526179,0,1
"12130",50000,2,2,1,36,2218,2519,712,706,740,600,-0.349622654023775,0.416247315079171,0,0
"12131",320000,1,1,1,40,6500,8000,4000,9000,4000,5000,3.01487397897413,0.00265036714633697,0,0
"12132",70000,2,2,2,23,2875,2327,3533,0,1367,1322,0.523250679385077,0.207825779599159,4,1
"12133",280000,2,1,2,27,9000,6000,6000,6000,6000,6000,4.53432669927734,-0.413107310074831,0,0
"12134",180000,1,1,1,48,2370,3000,3000,2588,2500,3500,0.872815248534655,-0.252864109562894,0,0
"12135",50000,2,1,2,29,5934,1134,3067,5496,1194,6499,-1.53973732765241,-0.0489434195062962,-6,0
"12136",340000,2,2,2,25,0,0,1888,4777,4752,1888,-1.58025828703268,-0.125058339490146,-6,0
"12137",2e+05,2,2,2,25,3262,3346,3034,2440,2109,0,-1.07231328370714,0.41193944600261,-2,0
"12138",180000,2,2,2,28,1410,1117,1000,1500,1000,1000,-1.15550388795055,-0.143656874712867,0,0
"12139",50000,2,1,2,25,5000,2000,1500,2000,4000,1364,-0.0149219335472108,-0.108782359182816,0,1
"12140",120000,2,2,2,31,5700,4172,4168,4770,5119,2954,2.83400471378634,-0.428322537232515,0,0
"12141",360000,1,3,1,46,0,0,0,0,0,9451,-1.65865900584623,-0.0442195292205755,-12,0
"12142",240000,1,2,1,50,419,419,419,419,419,419,-1.64268126600339,-0.0453903627435305,-6,0
"12143",70000,2,2,2,25,0,0,2032,1069,1066,1002,-0.529692560157432,-0.117527472363098,9,1
"12144",20000,2,3,3,41,941,3637,973,406,2228,1923,-1.60930196225805,-0.0340134581094354,-12,0
"12145",190000,1,2,1,32,1400,0,1400,0,1000,1000,-1.12302503394476,-0.103033330358675,9,0
"12146",2e+05,2,2,1,38,0,390,390,390,390,390,-1.64390046119355,-0.0448439995179946,-6,0
"12147",410000,1,2,1,45,2329,7670,1761,6930,0,2675,-1.53473406752146,-0.0631393680366606,-12,0
"12148",110000,1,1,2,27,5000,5000,3000,3150,3000,3000,-0.400923796718172,-0.0637846520370947,0,0
"12149",210000,2,2,2,27,4100,3500,3113,3000,3331,2546,1.5589048441345,-0.194941506351113,0,0
"12150",3e+05,1,1,1,42,1600,0,2900,1300,1600,0,-0.348280185242674,-0.1910654115176,11,0
"12151",390000,2,1,2,29,8724,8445,8103,8324,9198,8365,8.81945055502723,-0.649628140475785,0,0
"12152",30000,1,2,1,51,11592,1500,959,0,0,0,-0.962501764273685,0.327632101482301,-2,1
"12153",20000,2,2,2,24,1211,1068,147,304,467,0,-1.51414777121464,-0.0841527701566659,0,1
"12154",70000,2,2,2,23,326,6598,227,1270,1296,271,-1.45734504815439,-0.156736468261898,-3,0
"12155",70000,2,1,1,35,0,2001,0,1666,1505,2079,0.519596009375714,0.363185261843905,13,0
"12156",50000,1,1,2,25,0,0,0,0,1454,0,-1.62943623250284,-0.0399624651287989,3,1
"12157",30000,1,3,2,51,1800,1300,2400,1000,1000,0,-0.59253564427983,-0.184153359051727,4,0
"12158",130000,1,1,2,33,0,6000,0,3000,1000,1100,-0.161021067228818,-0.220157337661437,7,0
"12159",130000,1,2,1,39,0,1138,0,2500,0,0,-1.64074670176999,-0.0279217226446414,-3,0
"12160",20000,1,2,1,38,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,1
"12161",30000,2,2,1,34,1000,0,1420,400,400,0,-1.61794424347873,-0.0603292570567572,0,0
"12162",170000,2,2,2,26,1842,1708,1163,1199,1173,952,-0.508190493669696,-0.123661172898507,0,0
"12163",120000,1,2,1,31,4300,2500,2200,2300,2114,1,0.542925028219705,-0.280469155465634,12,1
"12164",50000,1,1,2,42,0,3300,2000,2000,396,1600,0.100708025961232,-0.233567537931924,11,0
"12165",130000,2,3,1,41,7000,4700,5013,4601,4525,4800,3.27577209101541,-0.337362753543705,0,0
"12166",110000,2,3,2,32,2200,2000,2500,2300,2300,2000,0.0299126834368484,-0.132541424186429,0,0
"12167",80000,2,1,2,28,3525,10000,7296,3000,3000,4500,0.382942727516499,-0.0695202290299571,0,0
"12168",5e+05,2,2,2,32,10000,2200,3500,0,1100,800,-0.203705848584983,-0.0510974917012949,2,0
"12169",180000,2,2,1,46,12103,2250,899,0,1375,0,-1.55807469570023,0.0243739322874315,-12,0
"12170",120000,2,3,1,58,2228,0,0,0,672,2507,-1.64091930811021,-0.0354509922288176,-6,1
"12171",20000,2,2,1,23,1000,200,0,18844,241,0,-1.33879986850375,-0.1412122567963,-3,0
"12172",370000,1,2,2,30,2096,1263,3665,4488,24262,11175,-1.27830487717176,-0.0872688890258528,-6,1
"12173",50000,1,2,2,22,1707,1321,687,705,811,874,-0.506448049091307,0.309962959631811,0,0
"12174",150000,1,1,1,51,4000,4000,1482,1577,2000,1500,0.987091057107123,0.579492021867267,0,0
"12175",80000,1,1,2,29,20175,0,0,0,0,900,-1.53095741141923,0.0989829800870757,-9,1
"12176",460000,2,1,2,28,2500,9456,10063,0,0,13182,-1.2454925510741,0.109719630037277,-1,0
"12177",50000,1,3,1,53,2100,0,3500,0,3758,5,0.155485425290074,-0.224032074242437,12,1
"12178",80000,2,2,2,25,19885,1700,1169,1044,717,1000,-0.421139933893579,0.20193732555621,0,0
"12179",260000,2,1,1,35,3578,2400,2000,2000,1464,1188,1.23909302149503,0.178283016799266,0,0
"12180",320000,1,1,2,32,2301,14109,11,38,9733,20444,-1.37043738705039,-0.166783331131802,-4,0
"12181",50000,2,2,2,46,2100,2500,2000,2000,3000,1600,0.139429445204414,-0.246874658474328,0,0
"12182",360000,2,1,1,55,37570,5102,15701,7771,10615,10068,-1.16070752498553,0.0275199385197519,-6,0
